datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2026-01-19,201425326.1101833,0.01437224982716111,11983721606.627739,0.19983223350923163,11940284.630665876,0.00018959512820744453,200239562.66457334,1185763.445609942,0.00054740906
2026-01-20,200801554.39225978,-0.0029150454326748103,12020418555.162857,0.18218636774128497,11976892.371686874,0.00018174348642222324,199830813.7159079,970740.676351889,-0.0032907724
2026-01-21,200695449.714731,-0.00032557324266011684,12061079110.56049,0.20249123828097182,12017621.436020963,0.00020283241560235105,199628420.2298077,1067029.4849233069,0.0008878708
2026-01-22,201171752.96467763,0.0025634433636253715,12099258396.162125,0.19023493385576556,12055789.604755376,0.00019017954213045173,200165125.38293493,1006627.5817427076,0.00013542175
2026-01-23,204366035.619199,0.016074789402557403,12138723609.27717,0.1961767123537218,12095300.512884496,0.00019640385663914604,203307528.91743785,1058506.701761162,-0.0044900775
2026-01-26,203208760.25459224,-0.005495720963227959,12170608424.460358,0.1560181714470371,12129437.17136704,0.0001670368482664699,197680703.61259907,5528056.6419931725,0.0009484291
2026-01-27,203717684.0815136,0.002680446995003841,12208567241.193134,0.18679714735338937,12165203.655228544,0.0001760085727440771,202610059.66592908,1107624.4155845298,-0.00026983023
2026-01-28,205250303.12577376,0.0076902572209753255,12240367108.43964,0.15609772607557057,12199226.00201663,0.0001670073314522495,199731741.9738196,5518561.151954158,0.002613902
2026-01-29,205870656.4226402,0.00317051694646218,12273012147.554876,0.15904989477765585,12229622.269476948,0.0001480936544180984,204880034.84798193,990621.5746582793,0.0076048374
2026-01-30,200817372.6703867,-0.024413363042426774,12297883498.818758,0.12081056958803434,12256910.946701827,0.00013255253419339273,195019387.85095412,5797984.819432575,-0.009998143
2026-02-02,193428640.59390727,-0.036625586421622155,12333900425.662771,0.1793516485405369,12290588.98547891,0.00016770480725470348,192342109.94711107,1086530.6467961902,-0.021324456
2026-02-03,201088589.643495,0.03977784196906151,12365871960.762058,0.16528852708224065,12324813.833726022,0.0001769378523367999,195529657.54929358,5558932.094201422,0.011752129
2026-02-04,202883907.0487871,0.009124799840616439,12407594844.535229,0.20748508827447615,12364389.559162676,0.00019680741461669592,201658867.35304555,1225039.6957415482,0.008276701
2026-02-05,197397532.8193459,-0.02687697987454234,12441213549.834764,0.1657041496714253,12397857.101985103,0.00016495908083226292,196508285.62065348,889247.1986923963,-0.006014526
2026-02-06,198311599.31931704,0.004788844010715629,12472431292.621202,0.15814657022591977,12429096.594785918,0.00015825675404669199,197410091.58466408,901507.7346529542,-0.0057424903
2026-02-09,201958430.12183803,0.01855898524907476,12503790813.81219,0.15813256157796504,12462727.838752557,0.00016958788130434438,196547108.07983914,5411322.041998887,0.016250253
2026-02-10,202198972.05956107,0.0013637190895887197,12540807932.326784,0.18329078163393944,12497600.467490036,0.0001726723104177498,201111502.20052704,1087469.8590340312,0.0011103153
2026-02-11,201850685.74178505,-0.0015410225095689608,12575063638.071886,0.1694158253930754,12534293.617910571,0.00018147050920578754,195925019.6823076,5925666.059477457,-0.002218306
2026-02-12,202543036.70782337,0.0036169506684510643,12612769392.062904,0.18680022736832763,12572026.62459331,0.00018693524148344056,196600598.27158797,5942438.436235386,0.0012220144
